,TotalAssets,LoanAmount,AnnualIncome,MonthlyDebtPayments,BaseInterestRate,LengthOfCreditHistory,Age,TotalLiabilities,CreditScore,CheckingAccountBalance
5506,11.20555755840168,9.850192255477904,10.368007423425608,417,0.301961,13,27,9.215526898663482,404,8.1797604936999
5507,9.688250164980516,10.189530782819384,10.981914140544825,659,0.292122,12,18,8.979290649090876,459,7.164720378771857
5508,11.244640708929097,9.889033595565978,10.819958268212227,351,0.219712,19,37,11.072045591890905,630,7.349230824613334
5509,9.427143867544194,10.93663644805993,10.701940247241344,357,0.265197,27,38,8.881558488638976,592,7.580189417944541
5510,11.881629765209047,11.16165020219265,11.313657119089436,390,0.256378,2,41,9.563248229345671,638,6.784457062637643
5511,11.172967159064184,9.685704607464015,11.698840557274313,450,0.203085,27,48,10.257624277921856,596,6.126869184114185
5512,12.04370076404384,10.294887542319458,11.554547139661048,600,0.19708,29,47,10.48464115613515,635,7.858640655620791
5513,10.15140176217555,9.885323581908457,11.614461677293079,395,0.248639,25,43,9.11305824916963,532,6.400257445308821
5514,11.31521815212714,9.48729005784892,11.043241784535413,375,0.28969,8,54,8.74209519574531,557,7.471363088187097
5515,10.950332750382355,9.55824698622306,10.270454353159858,353,0.22616,27,21,9.287486581152837,586,7.261225091971921
5516,11.512735446917942,10.701940247241344,9.795679599901822,343,0.210441,27,46,9.568643988906736,638,7.937374696163295
5517,10.191819413829405,9.647949933410914,9.61587214452889,349,0.224489,27,47,8.531884740159228,552,6.391917113392602
5518,11.742361179043787,10.087432790446181,10.691376569605758,198,0.306038,15,25,10.343837062497794,446,5.87493073085203
5519,9.616272037895989,10.101231241217606,11.253610546517843,465,0.232372,26,21,10.820418079697623,554,7.0925737159746784
5520,10.98960544362255,9.584314812992977,11.072434034938386,232,0.207534,3,31,9.475700145423472,604,5.730099782973574
5521,11.087910497617349,9.962275194019217,10.812350768581487,281,0.21921,25,32,9.775540538205506,554,7.898782356970309
5522,10.650838787109585,10.156461713809012,10.2422785273763,419,0.276256,7,49,10.177590342447465,549,6.930494765951626
5523,11.22874392516535,10.030692726771417,10.837362767167287,421,0.257212,19,32,9.127719343287845,541,7.21890970761906
5524,10.736722709272957,10.167350693127355,10.137294052018591,298,0.265038,18,29,9.982067652658985,512,7.7306140660637395
5525,11.282744710523005,10.029767718446458,9.936293504261306,693,0.250691,15,32,10.946287579718035,554,8.214194414852564
5526,11.435936423442092,10.006179510759674,11.369459169944948,1306,0.196662,21,53,6.630683385642372,621,8.012349639327795
5527,9.7706416392027,9.9241231661362,10.138717764985484,615,0.2304159999999999,8,40,11.57207134693078,610,6.80128303447162
5528,9.895052073715027,10.377794409601698,10.465243904970661,80,0.2031369999999999,19,37,8.125926802707886,608,5.683579767338681
5529,10.759922117256918,10.243026510528125,10.094644957992482,323,0.290585,3,38,7.57095858316901,585,5.375278407684165
5530,10.610512983128782,9.583833100841074,11.240578539126943,479,0.229027,16,55,9.052164937010307,601,6.767343125265392
5531,12.312052969067405,10.10242037513528,11.299806499177983,244,0.269901,10,31,11.164147826491861,519,6.516193076042964
5532,11.731048434227567,10.363093563410546,11.195471234184778,972,0.194168,14,55,10.05440443785299,625,7.904334842085095
5533,10.303236353648183,9.672752760526098,10.247927958806518,1242,0.296378,25,42,9.734595416053834,409,7.37650812632622
5534,11.24699183790044,10.227851059207252,10.701084834452537,334,0.2261619999999999,6,38,10.344577171617221,613,7.504942068396171
5535,10.562741802072889,9.814601692527686,11.851873206427982,242,0.221298,11,70,9.862144589001746,644,7.643003635560718
5536,11.54690168052516,10.24473408831764,10.401714140725604,401,0.211633,19,27,7.8009820712577405,603,8.280204233279974
5537,12.582891335048217,10.30377260060275,11.058511680130179,151,0.221844,21,35,8.795884972029885,606,7.062191632286556
5538,12.246585792361891,10.635615032736958,10.33854382482173,169,0.296589,1,25,12.138831809760473,540,7.515344571180436
5539,11.714469415397888,9.419466131522189,10.392128915166236,493,0.270825,5,51,8.688285266258644,593,6.790097235513905
5540,12.419735395744867,10.13491668343711,10.689282280329282,319,0.217207,19,60,9.704426671737876,586,7.4570320891223805
5541,10.833227437734287,10.513633486592667,10.777476028176377,423,0.243313,17,60,11.242388898019872,577,6.70196036600254
5542,10.755495730510303,9.215327913487222,10.862090368195899,204,0.198549,25,54,9.818855161695424,633,7.783224016336037
5543,11.53506848865586,10.233905786321381,10.181270792808661,477,0.25683,6,37,8.934323331054905,572,7.3727463664043285
5544,12.06539578474478,10.218553734200675,10.064244931414242,868,0.285906,6,35,10.880572303642872,493,7.792348924113037
5545,11.73658888113129,10.523337970284603,10.978251039172248,409,0.2601719999999999,25,19,9.672185813520455,524,6.297109319933935
5546,9.616405300156314,9.794843875419385,11.040342512127543,531,0.28794,16,64,10.405807102008175,550,7.826443135456014
5547,10.534493336558224,10.038935856711177,10.66043079117615,212,0.1944,15,45,8.19118600464279,607,6.86484777797086
5548,11.972443057397975,10.685103381083682,10.71172525830841,302,0.257699,16,34,9.986679143422892,602,6.999422467507961
5549,9.626547576616248,10.345541708874908,11.77170639387557,485,0.265617,9,55,10.727355930819083,581,8.081784206935001
5550,11.957771529802244,9.57045937831747,10.801186523719151,1038,0.239334,22,28,10.844783043399849,520,6.2285110035911835
5551,10.86658553151754,10.013731126634887,10.990516344127489,311,0.21783,1,44,8.973731569708402,619,9.623839785112668
5552,11.360927466461046,10.05702375789833,11.729962408852636,754,0.194818,8,37,11.709618259063156,587,6.220590170099739
5553,13.929572010446108,9.865629909979887,11.480867041276339,484,0.230256,15,47,7.7354333524996886,528,6.133398042996649
5554,9.844109029016629,9.295416544331301,10.311183503795652,256,0.262887,17,39,9.42754633062364,506,6.289715570908998
5555,10.783902371171786,10.609970416281103,11.463293946961898,274,0.2105359999999999,26,22,9.783295367207723,610,7.753194269884341
5556,9.462731997649378,10.313508931725504,10.610858099732317,304,0.215136,9,40,9.87091270660395,580,8.182559264068665
5557,11.708261958841678,10.080796567506539,10.164774313628378,363,0.191879,7,52,10.178843975297273,634,7.424761761823209
5558,9.252633284166434,9.44959346502346,11.648679385947847,330,0.206202,29,39,9.340139809511028,623,5.918893854273146
5559,10.555213600795284,9.700452954144632,10.475539969718014,604,0.253324,25,49,11.484711158489056,516,8.613956859848546
5560,10.807604483478574,10.027561867638054,10.221468444611173,462,0.249641,21,27,11.325016326677243,576,7.221835825288449
5561,9.843525211363445,10.667023296818002,10.669443647553885,282,0.271416,2,39,8.169336395928386,573,5.472270673671475
5562,10.31754893986965,10.859248966318772,11.94888098007639,444,0.282512,2,32,10.08292996857924,509,8.47886807709457
5563,10.28789925144646,10.053199825764455,10.311017194693171,503,0.203729,8,48,8.003697339094368,609,7.839131648274333
5564,10.299003329790624,9.881446421659248,10.374178445562,503,0.250563,20,40,11.305089157723167,528,9.014933575633572
5565,11.570514897019592,9.691716587516886,10.722165455543283,193,0.164682,12,48,9.907180724373745,633,5.916202062607435
5566,12.037144988644364,10.621522448603852,10.87126955919842,237,0.300007,26,53,9.856133856152658,572,6.894670039433482
5567,10.968611997043249,9.734062477477194,10.567128679463297,1170,0.248382,14,48,10.067729995930177,567,6.272877006546167
5568,10.968025860870487,9.715892113239466,10.699958175327975,613,0.199578,19,43,10.840835026935894,624,7.234177179749849
5569,11.236249271694982,9.758114899520375,11.143498125201317,276,0.253293,18,28,9.957928388214375,578,4.672828834461906
5570,12.195021809343089,9.446518601560848,11.54034606054622,434,0.207663,11,39,9.418329675518715,600,8.257385655730436
5571,10.693602629038537,9.46931428029122,9.659694765654068,248,0.230455,27,33,8.645058562414134,575,6.990256500493881
5572,10.197648591085619,9.542015406113592,10.528141736650772,359,0.2384319999999999,20,35,11.04194535912636,501,5.8377304471659395
5573,11.213670011898982,10.03464738523415,11.10719532174336,415,0.2068019999999999,15,35,10.969404458366096,562,6.625392368007956
5574,10.997740352426785,10.066541338972426,10.052209236282758,171,0.184541,21,28,10.767473952780994,608,5.877735781779639
5575,12.142834611725586,10.751670735195605,10.397878869838694,487,0.254707,27,18,8.969541885423252,554,4.897839799950911
5576,10.245657810271979,9.996340169550745,11.584464425752545,214,0.210445,13,31,10.274568233782462,633,8.93102321585603
5577,10.096872681686062,8.821437352166997,11.256509474392447,478,0.184777,5,42,10.246367785452671,614,7.424165281042028
5578,10.411328727261159,9.94467747936099,11.06462070323595,380,0.24184,8,23,8.225770799348734,608,5.771441123130016
5579,9.813617548107086,10.094231871403661,10.985140168879203,505,0.266202,28,40,10.101477384966797,566,6.871091294610546
5580,11.643585238440291,9.524859098381523,11.249090118992727,728,0.192195,24,62,8.927314111060596,653,7.064759027791802
5581,10.18074042949737,9.92289794605595,10.34306419027306,575,0.249891,19,52,10.069383274248214,531,7.333676395657684
5582,9.628392595589819,10.643255879980666,11.642724902505073,561,0.219908,27,59,8.428799040653642,654,6.974478911025045
5583,12.270290802856739,10.164889815967427,10.54236332431428,285,0.272474,5,44,10.039416069760373,597,6.476972362889683
5584,11.369343736492205,9.574219304763417,11.103377031424428,360,0.197888,14,54,10.578445303895863,583,7.748460023899697
5585,10.737656750807961,9.967307065249082,9.708870717648022,422,0.237817,14,31,10.460213454484876,557,8.599141774063405
5586,11.751682489156126,9.824390231177425,10.284147541725321,292,0.227978,16,32,10.714684399869888,551,6.582025138892826
5587,12.43955061234344,10.37380363296391,10.685698169836833,275,0.282009,14,18,9.99656797555214,530,8.140315540159985
5588,9.224637676677007,10.117872862176439,11.151525088024165,383,0.176781,13,54,11.912875392390283,666,8.163940954755008
5589,10.507502927768234,9.435721418230584,11.501085650166019,218,0.225527,20,58,10.869805778009932,524,7.583247524303362
5590,11.79485100030963,9.888881400146765,10.457487601685916,564,0.230709,7,33,9.450616322030694,608,5.472270673671475
5591,10.346986772628886,10.379380058262003,10.60271620341194,380,0.221688,9,36,10.088596886532404,631,6.903747257584598
5592,10.469454557298322,9.158836529109067,10.620912625555597,284,0.2054969999999999,6,30,10.823272173664538,558,8.511577452630602
5593,10.911481968620496,10.241030644158833,11.058102031319523,539,0.202529,2,44,10.04815050877669,641,6.111467339502679
5594,11.595426686481972,9.567315270923913,11.865538169174165,905,0.1837889999999999,16,53,9.775654181026242,611,6.555356891810665
5595,9.942034962148368,10.315961375454851,9.61587214452889,647,0.25071,28,19,10.477738578152218,529,6.278521424165844
5596,9.899228495615745,9.487365864239434,10.607525215927247,386,0.229191,29,44,8.80792062205398,578,6.70073110954781
5597,10.84376821115038,9.325898712610455,10.66052460640712,293,0.219224,5,36,10.097984685260217,594,6.733401891837359
5598,11.36826956670476,10.242100353656452,9.61587214452889,324,0.240059,20,41,10.5138236135709,566,5.5909869805108565
5599,10.177134086023445,9.998661359405723,10.760962026517749,1044,0.183996,9,45,9.601909374892236,626,9.034438166984412
5600,10.060918560484957,10.932499642474284,10.50783084142058,270,0.260465,13,37,7.912423121473705,581,6.396929655216146
5601,11.41595190251171,10.201033318424798,10.72317927442103,512,0.21493,8,38,9.601909374892236,654,7.668093709082406
5602,10.558023833968418,10.05048413127047,10.2115235708683,807,0.193666,25,37,11.24275581760308,629,6.76849321164863
5603,9.470240063415512,9.968994354738248,10.696185907157652,427,0.296853,3,51,9.908972482766698,439,6.282266746896006
5604,9.684958338772663,10.620985823959904,9.987782744031522,512,0.275985,9,45,9.125000324809168,520,9.122164681072457
5605,10.956457218325502,10.561913880367685,10.293635956532398,187,0.222134,14,42,8.651024539049757,603,7.955074273262696
5606,11.978387546984688,9.862196698118247,10.575027979342014,612,0.22819,9,24,8.83579236650274,592,7.729295674310482
5607,11.196171538365103,10.442375714067003,11.527587450800874,515,0.241281,25,35,10.259307130753884,596,6.656726524178391
5608,11.5703355138141,8.813884558025606,11.267715225306771,354,0.162726,24,50,9.450852217451484,658,5.6131281063880705
5609,8.889308319842847,9.854402344845637,11.38876715034044,882,0.200041,21,40,8.753213480544126,648,7.157735484249907
5610,9.969556152505833,11.013649552432474,12.141459454938241,269,0.252196,10,47,10.860670676452575,587,6.773080375655535
5611,10.8654015344347,9.637371257998907,11.267715225306771,420,0.221326,26,61,11.894029572165458,578,6.546785410760524
5612,10.433439104100595,10.223322148004318,10.239531125865787,367,0.212037,26,52,8.768418726857403,601,6.981934677156389
5613,11.671952805961102,9.412219427985669,10.231387437026681,487,0.224236,21,41,8.165647925297504,606,6.470799503782602
5614,10.596384701840863,9.392578591964389,10.198616825622958,722,0.204998,16,33,9.185535253057212,544,6.5638555265321274
5615,10.972293341621572,9.141526055975824,10.443745756985825,448,0.221834,11,18,10.194289752324153,565,6.902742737158593
5616,9.306195857619704,9.50397966490209,10.398366704472432,414,0.242412,21,37,11.049889505040086,532,7.236339342754344
5617,10.675029930523447,9.884202791124261,10.220740563078143,278,0.209617,7,36,9.0280988119824,610,6.658011045870748
5618,11.42411610894823,9.543019710358694,11.451198986332463,911,0.1924459999999999,7,44,11.571326439844706,613,6.878326468291325
5619,10.714662183325226,9.378393956972433,11.655119230673403,388,0.197829,23,38,11.459682903574508,638,7.724446645633537
5620,11.374111573053183,9.290352309945568,10.79599775574488,281,0.223332,25,36,11.325595386445151,525,5.236441962829949
5621,10.590666961316282,10.062625773874425,10.020781579758486,475,0.291949,13,18,11.247500521399413,493,5.8971538676367405
5622,11.897616273861916,10.10557088611869,10.70342422727759,204,0.234978,21,28,10.639143304545533,589,7.121252453244542
5623,11.803675326940056,9.631678829240638,10.421745488119415,395,0.234739,5,45,10.68327103975562,551,4.795790545596741
5624,12.380878530282466,10.005863619152995,11.788646286022733,389,0.192155,16,60,10.75447146820963,650,8.220672170297252
5625,10.69713596151793,9.66770192587285,10.183616169332995,862,0.240798,5,38,9.387146748082028,540,7.061334366910438
5626,9.616005460087013,9.429556219952412,11.250807170249699,545,0.20445,10,43,7.8343923029104365,586,6.483107351457199
5627,9.950561959922057,10.61043901407247,11.140962828916065,777,0.268055,7,51,10.27239240533249,555,7.301147805856032
5628,9.96861964747391,10.099424333412122,11.17580101570458,549,0.241828,20,30,10.180247697287351,535,8.207674424355282
5629,12.167409776752782,9.846970109700957,10.958583247287466,225,0.2529,7,44,10.348397707607221,542,8.00903068506973
5630,12.097200415459225,9.95906416042487,10.318407819415048,291,0.195142,21,31,9.592400371638025,582,7.6787889981991535
5631,11.88016243382728,10.111558074352816,12.315760783507724,461,0.214625,7,50,10.749227056459247,610,6.943122422819428
5632,10.789298458156308,9.597030324758013,10.350446429473651,492,0.19722,7,41,9.11690842718363,605,6.548219102762372
5633,10.463646050320772,9.79762691183662,11.487853780541204,232,0.19149,18,43,10.231855610259325,663,5.8944028342648505
5634,10.434645075274037,10.471241563688011,10.800371178885054,132,0.280285,8,30,11.193381139369665,580,6.3080984415095305
5635,11.238791205063716,10.245124997898127,11.290843849602396,1438,0.192144,6,48,9.663197842386948,642,5.176149732573829
5636,12.612843567359045,10.068747721401788,10.99968024968547,311,0.226593,6,65,9.699656312254291,524,7.62608275807238
5637,10.882151963968344,9.790710714933168,9.799570439116355,204,0.241866,18,27,10.292145542327912,582,7.444248649496705
5638,11.093097706026228,10.230198011955387,10.195746634481015,221,0.228227,17,35,9.699656312254291,609,5.605802066295998
5639,11.41851587950905,10.832161297455611,10.01913497606209,582,0.248622,12,42,10.398580057313119,614,7.951207156472972
5640,10.820418079697623,9.526391218478407,10.728671258963823,366,0.182216,8,49,8.092239406724211,653,7.870547844507712
5641,10.664924023794766,9.649240256170584,10.831351060762898,681,0.224509,29,33,10.064925898413659,532,7.316548177182976
5642,10.219356126832537,10.033945476892105,10.334587918236123,404,0.275786,13,18,10.611769620680343,504,5.648974238161206
5643,10.063265228228518,10.179299452417421,10.133408088129361,362,0.220351,2,56,10.02189261691475,622,6.126869184114185
5644,11.846543632608535,10.236059335123967,11.436400728639315,400,0.18339,18,49,9.702839079049289,619,6.887552571664617
5645,12.39704005234899,9.525516008736886,9.61587214452889,727,0.228204,16,19,9.59994706414989,581,6.419994928147142
5646,9.766865674993165,9.622847294873393,11.0937062006294,293,0.218605,28,32,11.156336231643952,523,8.145549631783584
5647,11.661138552130733,10.75890238102528,10.42901457915501,219,0.233546,7,58,9.948652104490503,557,5.860786223465865
5648,9.270211769013573,8.878915376576483,11.66297345454722,414,0.254178,2,57,8.494333897270154,616,7.370860166536716
5649,10.675907913990581,10.360215954581834,10.405413693115086,464,0.261577,19,51,8.597851094433691,530,7.822845290279774
5650,9.319194776888265,9.65509029374725,9.96552294345558,380,0.1936,7,37,9.828440678213218,634,6.775366090936392
5651,11.88130464631297,9.285262298493443,10.925542718482083,367,0.177277,20,40,9.800235922725653,657,6.408528791059498
5652,8.74957394808293,10.065393794379148,10.193242475148839,265,0.264014,12,38,8.620651899784468,569,7.307202314764738
5653,10.868682727763886,10.53847581892254,11.436659782016552,1156,0.189239,18,53,11.700740239711115,627,7.237059026124737
5654,11.81301524249601,10.528355892342779,10.569032265982456,415,0.264359,5,29,8.656259239539235,516,5.811140992976701
5655,10.701872741250162,9.139488631004232,10.533455287996134,659,0.181315,19,30,8.428799040653642,646,6.576469569048224
5656,11.652400409643747,9.617537312929105,10.189192672103689,317,0.227525,7,52,11.688247582743937,585,7.108244139731541
5657,10.637440727488327,9.485696794737327,10.182481996590344,303,0.205669,15,39,8.025189321890835,585,7.731930721948486
5658,10.416670395875796,10.183011437286446,10.51490936053568,225,0.317949,13,56,10.922659729710926,507,5.303304908059076
5659,12.079352290750938,9.868844346592555,11.648347569072788,572,0.196818,12,31,9.692272572087193,615,7.220373836723949
5660,12.336556900342153,10.379566439972283,10.682170021202337,712,0.252194,3,39,10.970591974102547,510,8.22389538017882
5661,10.63998153759944,10.31423866507353,11.682431924717338,439,0.292158,29,28,10.936689829317784,506,5.5254529391317835
5662,11.782318813595467,9.853351483042331,9.984698807960951,1098,0.278521,22,40,10.630794584742778,511,6.489204931325317
5663,10.942845113986923,9.899027621814035,9.61587214452889,310,0.23441,22,22,10.057581087873528,581,6.059123195581797
5664,11.771428438084193,9.979244164935375,9.898273985483241,131,0.227573,5,34,10.390962662693868,578,7.85979918056211
5665,10.663498673349581,10.26500077311511,11.114550164673927,221,0.2422089999999999,11,22,11.442588833899777,563,6.721425700790643
5666,11.49184482135899,9.693136823020671,10.721305107600823,220,0.231205,6,48,8.93642970360832,560,6.866933284461882
5667,11.248334723741845,10.149253281886617,11.357498971638918,584,0.185071,16,48,9.752664662801545,631,6.45833828334479
5668,10.693806814848333,9.472166029882736,11.49171204297103,349,0.212992,28,19,10.459037945081628,550,8.25582842728183
5669,12.144005734113955,10.461959829769471,10.31731757697592,665,0.249959,14,56,8.21878715560148,580,6.366470447731438
5670,9.405249044275608,10.52274596768403,12.266720796481561,759,0.31815,11,69,10.181914427473568,548,7.543273346705446
5671,12.257012877598559,10.191069619987575,11.52916292105989,395,0.2296629999999999,19,40,11.1110738204319,564,4.890349128221754
5672,11.541707266395681,9.587200223074012,11.31628995053679,509,0.270576,25,32,12.469363403746675,518,5.883322388488279
5673,9.660715108832955,10.168962358863777,10.025749432069084,1903,0.20408,19,73,10.922876242413851,634,6.591673732008658
5674,11.567924883188834,10.348525875764018,9.76428295481558,347,0.2392099999999999,23,24,7.73718007783463,594,6.897704943128636
5675,9.672437829650821,9.744374580879056,10.484780959571744,318,0.2180569999999999,2,40,9.275847174178303,568,6.0844994130751715
5676,10.509768800074411,9.602922854253334,10.650601949366015,563,0.268807,22,42,10.268095943298984,602,5.075173815233827
5677,12.637809606377168,10.03819325538842,11.36896271153046,302,0.213883,13,56,8.6278397115033,548,5.916202062607435
5678,9.667891793282678,10.71568363387369,10.177172115344055,538,0.243056,27,44,9.42197798310419,614,6.983789965258135
5679,8.846784666945227,10.22502742570653,11.01713622603035,777,0.246584,3,34,10.065351267427687,572,7.506591780070841
5680,9.856395945002278,9.971940278170571,10.010411844857636,274,0.235416,16,28,9.275285060616564,542,5.645446897643238
5681,10.557556009861747,11.434163603329747,10.955794088327726,315,0.319925,24,35,10.75688108223817,615,7.01301578963963
5682,11.273576309309085,10.283942497640124,10.253475186175006,685,0.249758,19,27,10.260392470028915,529,8.138856750696325
5683,13.058709797923694,9.178849704884811,11.053489797586534,367,0.238689,19,40,9.693321922512176,532,4.143134726391533
5684,11.549344179265574,9.984237702221238,10.32423528417545,587,0.229181,12,33,9.396985900250192,555,6.642486801367256
5685,11.42712789647147,10.141677339388904,9.61587214452889,554,0.256878,28,22,9.345046074828474,567,6.815639990074331
5686,11.293387904250002,10.778602060491535,11.31808993399591,334,0.268982,25,55,11.35654062459722,528,7.861341795599989
5687,13.386550594667867,9.486228164545253,11.292827271841979,530,0.2601759999999999,27,34,9.950132560359172,496,8.39638057119949
5688,10.631615701991318,9.929057828647657,10.331529214823197,765,0.211517,1,24,9.158520623246385,608,7.699842407396986
5689,11.648076794787704,9.966180621874551,11.508796954386447,380,0.213293,15,37,11.047312184025786,606,7.6236419465115715
5690,11.996196935841846,10.129985471662911,10.19585861447404,249,0.2345829999999999,8,40,8.991313336173812,591,8.42463920980563
5691,12.09130692818705,10.067687568216387,9.735246399950178,233,0.271068,8,19,10.73059728275904,535,7.197435354096591
5692,10.8604978736873,8.956737613177264,10.56206916790876,441,0.202759,22,43,8.80492526261806,620,7.215975002651466
5693,10.465984899076615,9.436280010592395,10.54901887915441,209,0.202034,26,27,9.746775261248594,551,7.8119734296220225
5694,12.374100870948743,10.22219579671801,10.130981626587596,385,0.240006,18,60,9.903987427577778,625,7.365180126021013
5695,11.681486106514146,10.16400395691514,11.660690082955472,600,0.206451,26,46,10.447061062761922,629,5.384495062789089
5696,10.719803241028794,10.20876393338886,10.45207128190472,600,0.238639,13,35,10.575308946381321,587,8.878497403738631
5697,10.894106232367553,10.50413559859915,10.566020874478237,308,0.359965,16,31,9.71153981234754,463,7.818832443803404
5698,9.451402423792738,10.701715209546581,9.938516801455522,255,0.260431,12,38,9.642577230581775,578,6.152732694704104
5699,10.415682238708357,9.959016862328609,11.835682650205394,464,0.2781409999999999,13,47,10.915179369173536,596,7.476472381163905
5700,11.086241827649694,11.075443235428446,10.064287505439836,372,0.315565,2,39,12.521098690657514,568,7.649692623711514
5701,9.93663215112843,10.264582712908352,11.245529563019485,265,0.270697,10,37,10.204554644598032,626,8.64541048921699
5702,9.409846753524238,9.622450022803015,10.787358393154172,661,0.188599,19,40,9.758981876426398,623,7.324489979348532
5703,11.933679762145085,10.31181522625777,10.077986929023943,204,0.272085,13,32,11.809995829172669,526,7.759187438507795
5704,12.270567415710685,9.902737271145424,10.477654105612782,594,0.204484,2,35,9.931588982647003,561,6.395261598115449
5705,12.175891749828612,10.033989360600286,10.509386964531792,335,0.325287,10,18,10.77241410304393,485,7.044032897274685
5706,10.644233711895351,9.533075832485352,11.326969311023126,362,0.184308,19,51,8.457230850243555,649,7.582738488914411
5707,10.450191772337018,9.744140059301994,10.381552353058636,663,0.212053,17,43,9.544094632530348,600,6.626717749249025
5708,9.823253159825523,9.927887439359663,10.92350747017276,840,0.238493,10,30,10.221759448941915,594,6.668228248417403
5709,12.264138702892646,11.444228978128438,10.782159487503774,346,0.27086,25,62,10.221468444611173,635,7.566311014772463
5710,12.787774166776344,10.039110506320842,10.854083088102273,124,0.230404,15,41,9.98612688605693,555,8.494947582468917
5711,11.646153061453376,9.539644119118783,10.075632502878522,388,0.196399,29,27,10.201590142315792,605,5.945420608606575
5712,10.49457432165487,9.967822928041022,10.782117953227607,181,0.212328,5,50,10.670767704937301,648,7.551186867296149
5713,11.541260217397497,9.882519246099932,10.934677164886804,228,0.243584,13,44,8.482808764554406,522,5.713732805509369
5714,11.300486910172458,9.720945971538624,10.998208948154403,657,0.253662,11,44,10.867234225566579,576,7.934155233536322
5715,10.531936199157137,10.13118073854891,10.62551369264645,730,0.252113,2,34,9.66643522103567,596,6.928537818164665
5716,12.3885816847482,10.328134180060221,12.069129725973811,367,0.30008,18,45,9.397317740306331,451,5.717027701406222
5717,10.753937582469849,9.332558004700433,10.900842009130011,286,0.253299,28,36,9.84070748441342,546,8.09040229659332
5718,11.295117653245537,10.167811434160654,11.203542965539109,420,0.25155,14,46,8.517992871586802,619,6.785587645007929
5719,13.140990804619403,10.623909375230953,11.01231416361121,299,0.244605,13,18,9.534089150464357,603,8.018954683155718
5720,11.50047831966847,9.466299552232016,11.191024549131765,219,0.206916,6,34,10.653416687195056,582,4.941642422609304
5721,11.137737347746336,10.029635504524139,10.96046154137522,834,0.3126879999999999,6,60,10.482737886415961,510,7.213768308118642
5722,10.588980514159214,9.377125189621008,11.459756728830163,476,0.264814,9,30,8.720786883485731,524,7.132497551660044
5723,12.893214329138202,10.237385048784873,10.754343361624777,583,0.282927,11,32,9.164505835632383,460,6.674561391814426
5724,11.865165589618847,10.143960085972113,11.216485150844548,484,0.201436,5,34,11.07753193632009,618,7.124478262493424
5725,11.480918668835143,9.897016661405816,11.815803984303292,1380,0.25637,7,25,11.662551638926042,577,6.74993119378857
5726,9.877862004897155,9.762787670432992,10.957085041369789,181,0.217374,22,18,9.709356537782675,570,7.878155336503324
5727,12.31037860533939,9.273315171137572,10.492107203742139,517,0.229149,18,37,9.101306450952048,573,7.29776828253138
5728,9.549024446393997,9.310004695089129,10.205774946126926,695,0.189547,8,41,9.293117798433752,613,8.666302614004078
5729,13.141159616108407,9.206031100388085,10.514773706615753,218,0.1849559999999999,21,39,11.428739184543808,600,6.674561391814426
5730,11.302056274531406,10.424332811684366,10.901450433054308,265,0.244168,29,38,7.955425088912672,609,7.664815785285735
5731,11.628421442858203,9.729907675678929,11.739216059146306,461,0.199812,28,40,10.251464780771665,624,7.390798521735676
5732,11.142774410487005,9.821138019519102,11.097955326847758,247,0.226918,13,52,7.755338812846501,633,7.516977224604321
5733,10.382419951415045,10.375769833681609,10.256957365525912,279,0.301572,5,37,10.704187843260796,571,8.442038517815478
5734,9.69720111828834,10.810071323940141,10.506299656914493,244,0.266016,12,33,10.3922515994996,597,7.47477218239787
5735,11.461095184326098,11.208178613891855,10.724544101718104,900,0.26673,25,36,10.714151066523913,584,3.828641396489095
5736,11.031513001772588,9.596622660667574,10.054662380333246,355,0.178714,26,46,11.067575423163149,602,7.112327444710911
5737,11.811918328567875,10.492939496757309,10.450423287314177,289,0.201059,26,56,10.965401278088198,620,7.166265974133638
5738,9.902336890778733,9.28637505825218,10.569623183849224,457,0.267789,26,32,10.502049290606205,556,6.51471269087253
5739,10.20129320815876,10.425905722337927,12.562410532671645,551,0.241221,13,41,10.520401427096484,575,6.992096427415888
5740,10.60129883922295,9.944053514282789,11.431270625176404,589,0.233827,24,44,9.342771159156673,604,7.852050207265889
5741,11.467813029657759,10.636792507070695,10.290652903472859,646,0.210638,7,28,9.18901458526143,612,7.408530566894626
5742,12.180924053997204,9.692951689261001,9.619465440915834,349,0.2482019999999999,16,40,8.206583614320753,546,6.263398262591624
5743,10.594106539907239,9.619996684702816,9.83097062169695,304,0.245062,27,22,9.045937315684574,590,7.002155954403621
5744,9.5258078304359,10.199212196631093,11.461221559977892,254,0.236381,25,18,11.681815555450429,591,9.325542301664866
5745,11.700027244937173,9.828063329889288,9.805819595357969,306,0.230546,18,44,9.6678285081515,606,8.712759974960212
5746,12.240710759210781,9.645946636996333,11.838380087107954,500,0.210958,20,35,9.186150133174966,599,7.232010331664759
5747,12.166104453083838,10.677154250154869,11.05003249495954,145,0.253853,19,42,8.370084326378025,609,6.61472560020376
5748,10.909070391889045,9.873440631183831,10.707258871553977,553,0.252907,27,39,11.183393091694665,603,7.699842407396986
5749,11.231689240001836,9.355133116877724,9.881599752778099,432,0.224057,4,28,11.167840242850776,565,7.4109518755836366
5750,10.068196582013169,9.52405562147478,11.373812811761232,330,0.262184,27,39,9.102755161296246,533,6.598509028614515
5751,10.9597141247078,9.6778408710038,11.06957155631925,505,0.287459,23,25,10.28069035092632,567,7.29776828253138
